Timestamp,TradeId,Price,Amount,Type
1537807394,297686687,0.0088098,0.35479647,buy
1537807394,297686686,0.0088098,0.78965748,buy
1537807394,297686685,0.0088098,0.2,buy
1537807345,297686303,0.00881,6.68953462,buy
1537807194,297684508,0.0088153,1.75169129,sell
1537807192,297684481,0.0088152,1.75169129,sell
1537807191,297684478,0.0088152,1.75169129,sell
1537807191,297684477,0.0088152,1.75169129,sell
1537807188,297684445,0.0088152,1.75169129,sell
1537807187,297684444,0.008815,1.75169129,sell
1537807186,297684441,0.0088144,1.75169129,sell
1537807185,297684436,0.0088144,1.75169129,sell
1537807182,297684427,0.0088144,1.75169129,sell
1537807179,297684407,0.0088144,1.75169129,sell
1537807176,297684396,0.0088142,1.75169129,sell
1537807151,297684277,0.008805,85.917,buy
1537807056,297683807,0.0087999,15.66768687,buy
1537806953,297683596,0.0087988,1.53337026,buy
1537806953,297683593,0.0087986,0.2,buy
1537806946,297683565,0.0087991,1.73337026,buy
1537806922,297683515,0.0087904,0.359808,sell
1537806906,297683461,0.0087952,6.80263926,sell
1537806873,297683338,0.008793,2.0,sell
1537806873,297683337,0.008793,0.26662974,sell
1537806873,297683336,0.0087992,1.73337026,sell
1537806873,297683335,0.0087993,0.60780532,buy
1537806873,297683334,0.0087993,1.91742885,buy
1537806873,297683333,0.0087993,0.26191726,buy
1537806873,297683332,0.0087993,38.44076475,buy
1537806873,297683331,0.0087993,15.0,buy
1537806873,297683330,0.0087993,3.77208382,buy
1537806846,297683179,0.0088008,0.72935179,buy
1537806842,297683163,0.0088011,0.2,sell
1537806842,297683162,0.0088011,1.73337026,sell
1537806452,297681098,0.0088103,40.0,buy
1537806412,297680905,0.0088146,0.22208591,buy
1537806388,297680856,0.00881,0.20116891,buy
1537806296,297680506,0.0088146,0.20116891,buy
1537806104,297679129,0.0088181,3.108,buy
1537806104,297679128,0.0088181,1.69089128,buy
1537806104,297679127,0.0088181,1.73810872,buy
1537806104,297679126,0.0088181,0.251,buy
1537806104,297679125,0.0088181,3.749,buy
1537806023,297678524,0.0088139,1.52501927,buy
1537805909,297677816,0.0088096,3.57113071,sell
1537805909,297677815,0.00881,0.80751806,sell
1537805909,297677814,0.008812,1.825,sell
1537805909,297677813,0.0088149,0.9335618,sell
1537805691,297677176,0.0088023,0.44357162,sell
1537805687,297677169,0.0088144,0.39615153,buy
1537805676,297677143,0.0088051,11.18367765,sell
1537805676,297677142,0.0088093,4.0,sell
1537805676,297677141,0.0088159,0.39615153,sell
1537805676,297677140,0.0088178,0.39615153,sell
1537805676,297677139,0.0088178,0.39615153,sell
1537805676,297677138,0.0088179,0.39615153,sell
1537805676,297677137,0.008818,0.39615153,sell
1537805661,297676991,0.0088297,1.05606011,buy
1537805661,297676990,0.0088296,0.94555885,buy
1537805661,297676984,0.0088296,0.79638628,buy
1537805508,297676097,0.0088249,0.10760887,buy
1537805508,297676096,0.0088237,0.52654348,buy
1537805508,297676095,0.0088237,0.86584765,buy
1537805444,297675472,0.0088152,0.24397967,sell
1537805444,297675471,0.0088152,0.81351721,sell
1537805444,297675470,0.0088152,0.21489071,sell
1537805444,297675469,0.0088152,0.25373344,sell
1537805444,297675468,0.0088152,0.2,sell
1537805444,297675467,0.0088152,0.34489015,sell
1537805444,297675466,0.0088152,0.30898882,sell
1537805444,297675465,0.0088153,0.2,sell
1537805313,297674425,0.0088234,0.4087445,buy
1537805080,297672651,0.0088149,0.2,buy
1537804914,297670599,0.0088086,1.5,buy
1537804851,297669629,0.0087987,0.23701938,buy
1537804777,297668859,0.0087943,1.06438,buy
1537804694,297668078,0.0087982,1.12954261,buy
1537804679,297667941,0.0087851,6.54826999,sell
1537804679,297667940,0.0087851,1.10457714,sell
1537804679,297667938,0.0087851,0.528782,sell
1537804679,297667937,0.0087852,0.2,sell
1537804379,297666722,0.0088044,0.435349,buy
1537804166,297666209,0.0088132,1.429,sell
1537804166,297666208,0.0088135,6.688,sell
1537804106,297665968,0.0088134,3.0,sell
1537804005,297665722,0.0088187,0.56687095,sell
1537803825,297664882,0.0087935,11.44720015,sell
1537803820,297664773,0.0088077,43.48061954,buy
1537803819,297664768,0.0088024,106.69360357,buy
1537803819,297664767,0.0087965,0.00000437,buy
1537803819,297664762,0.0087965,1.74628,buy
1537803819,297664757,0.0087964,4.0,buy
1537803818,297664742,0.00879,86.303,buy
1537803813,297664636,0.0087799,1.24573,buy
1537803813,297664616,0.0087798,1.24573,buy
1537803809,297664483,0.0087644,5.11571904,sell
1537803726,297663874,0.0087751,0.682,sell
1537803725,297663866,0.0087751,1.437,sell
1537803724,297663848,0.0087751,9.15699333,sell
1537803724,297663847,0.0087896,0.84300667,sell
1537803724,297663846,0.0087896,0.15699333,sell
1537803724,297663845,0.0087968,0.00000667,sell
1537803724,297663844,0.0087969,0.2,sell
1537803723,297663842,0.0087968,0.55891,sell
1537803723,297663838,0.0087968,2.482,sell
1537803723,297663837,0.0087968,0.854,sell
1537803723,297663836,0.0087968,1.518,sell
1537803720,297663815,0.0088,15.0,sell
1537803720,297663812,0.0088001,0.2,sell
1537803716,297663778,0.0088149,0.00000345,sell
1537803716,297663777,0.0088149,11.53699,sell
1537803599,297663030,0.0088149,0.205267,sell
1537803589,297662993,0.008815,0.4,buy
1537803466,297662429,0.0088149,10.0,sell
1537803449,297662379,0.0088149,0.54706685,sell
1537803377,297662188,0.0088149,0.3993227,sell
1537803361,297662147,0.008815,0.2,buy
1537803340,297662023,0.008815,0.2,buy
1537803156,297660178,0.008826,0.29059363,sell
1537803156,297660177,0.008826,0.10940637,sell
1537803156,297660176,0.0088261,0.2,sell
1537803155,297660168,0.008826,0.12679776,sell
1537803155,297660167,0.008826,0.23620224,sell
1537803155,297660164,0.0088319,0.49744657,buy
1537803155,297660163,0.0088319,1.23030433,buy
1537803152,297660133,0.0088321,112.64500936,sell
1537803152,297660132,0.0088324,1.69821395,sell
1537803152,297660129,0.0088324,4.56474187,sell
1537803151,297660116,0.008835,85.547,sell
1537803149,297660031,0.0088508,1.7277509,buy
1537803149,297660010,0.0088453,1.12239,sell
1537803148,297659998,0.0088502,1.9380391,sell
1537803148,297659997,0.008851,0.0000009,sell
1537803148,297659995,0.008851,1.72775,sell
1537803148,297659986,0.0088511,0.2,sell
1537803148,297659981,0.0088545,0.0000009,sell
1537803147,297659962,0.0088545,1.72775,sell
1537803029,297659360,0.0088571,0.88258577,sell
1537802849,297658947,0.0088554,1.08726794,sell
1537802759,297658634,0.0088643,0.88441018,buy
1537802669,297658344,0.0088558,0.42308859,sell
1537802564,297657879,0.008855,0.45110763,sell
1537802414,297657529,0.0088543,0.69087717,sell
1537802399,297657478,0.008855,0.99966,sell
1537802088,297656737,0.0088539,5.21696875,buy
1537802084,297656729,0.0088538,0.42473134,sell
1537802084,297656728,0.0088538,0.399808,sell
1537802084,297656727,0.0088538,0.948244,sell
1537802070,297656680,0.0088538,4.99966,sell
1537801937,297656337,0.0088539,0.19594792,buy
1537801937,297656336,0.00885,5.79805208,buy
1537801807,297656000,0.00885,0.98975104,buy
1537801800,297655981,0.00885,3.61122292,buy
1537801797,297655960,0.00885,0.98809204,buy
1537801792,297655942,0.00885,3.61288192,buy
1537801784,297655902,0.0088485,0.50364334,sell
1537801784,297655901,0.0088485,1.09635666,sell
1537801770,297655866,0.0088446,7.36105101,sell
1537801770,297655865,0.0088447,4.0,sell
1537801770,297655864,0.0088448,0.2,sell
1537801767,297655859,0.0088422,14.47,sell
1537801736,297655810,0.0088386,5.05105926,buy
1537801706,297655719,0.0088386,10.0,buy
1537801426,297654977,0.0088358,0.96440099,sell
1537801275,297654689,0.0088351,0.45050528,sell
1537801275,297654688,0.0088353,0.2,sell
1537801275,297654687,0.0088353,0.23161075,sell
1537801275,297654686,0.0088353,0.2,sell
1537801275,297654685,0.0088353,0.25638145,sell
1537801275,297654684,0.0088353,0.20000065,sell
1537800785,297653543,0.0088397,6.26295582,buy
1537800785,297653542,0.0088397,1.73704418,buy
1537800779,297653527,0.008835,57.59315792,buy
1537800779,297653526,0.0088348,0.2,buy
1537800779,297653525,0.0088346,1.03798661,buy
1537800779,297653524,0.0088343,0.74037162,buy
1537800779,297653523,0.0088343,0.61741883,buy
1537800779,297653522,0.0088343,0.2,buy
1537800779,297653521,0.0088343,0.2,buy
1537800779,297653520,0.0088332,1.64472816,buy
1537800779,297653519,0.0088331,7.0,buy
1537800134,297651373,0.00881,79.14531203,buy
1537800134,297651372,0.0088098,0.26301309,buy
1537800134,297651371,0.0088098,0.26286137,buy
1537800029,297651139,0.00881,74.55246674,buy
1537800029,297651138,0.0088098,0.2,buy
1537800029,297651137,0.0088098,0.27355309,buy
1537800029,297651136,0.0088098,0.2,buy
1537800029,297651135,0.0088098,0.2,buy
1537800029,297651134,0.0088098,4.0,buy
1537800014,297651108,0.0088026,9.99547495,sell
1537799284,297648592,0.0088029,1.47532593,buy
1537799284,297648591,0.0088029,0.2595733,buy
1537799158,297647284,0.0088227,1.222,sell
1537799145,297647200,0.0088227,0.29948,sell
1537799145,297647198,0.0088227,0.40042462,sell
1537799145,297647197,0.0088227,0.75434015,sell
1537799145,297647196,0.0088227,0.98529965,sell
1537799115,297646953,0.0088235,4.778,sell
1537799048,297646572,0.008815,0.91383927,sell
1537799024,297646531,0.0088251,0.91377211,buy
1537799024,297646530,0.0088251,0.06456104,buy
1537799024,297646529,0.008825,7.0,buy
1537799024,297646528,0.0088163,0.00000113,buy
1537798841,297645999,0.0088163,10.68281,buy
1537798787,297645837,0.008817,6.935,sell
1537798787,297645836,0.008817,1.0,sell
1537798787,297645835,0.008819,5.08218887,sell
1537798719,297645613,0.0088201,1.72425,sell
1537798715,297645601,0.00882,85.59099616,sell
1537798715,297645600,0.0088223,0.00000384,sell
1537798715,297645594,0.0088223,1.72425,sell
1537798714,297645581,0.0088254,4.0,sell
1537798714,297645575,0.0088288,12.0,sell
1537798713,297645567,0.008834,0.00000557,sell
1537798712,297645564,0.008834,37.47885,sell
1537798705,297645530,0.008834,1.52114443,sell
1537798699,297645511,0.0088355,1.52069337,sell
1537798247,297644242,0.0088224,2.34,sell
1537798247,297644241,0.0088224,7.0,sell
1537798229,297644203,0.008815,85.728,buy
1537798229,297644202,0.0088147,1.74363244,buy
1537798229,297644201,0.0088147,1.74363244,buy
1537798229,297644200,0.0088146,1.74363244,buy
1537798228,297644196,0.00881,85.689,buy
1537798228,297644193,0.0088098,0.2,buy
1537798172,297644002,0.008815,5.27452529,buy
1537798172,297644001,0.0088146,50.0,buy
1537798062,297643498,0.00881,9.57167976,buy
1537798062,297643497,0.0088098,0.2,buy
1537798062,297643496,0.0088098,0.22832024,buy
1537797851,297642380,0.0088,56.46472596,buy
1537797750,297642107,0.008805,48.59140127,buy
1537797750,297642106,0.0088048,0.30249197,buy
1537797750,297642105,0.0088048,1.67564718,buy
1537797750,297642104,0.0088048,3.04588412,buy
1537797750,297642103,0.0088048,2.67316876,buy
1537797551,297641345,0.0088046,5.3864,buy
1537797551,297641344,0.0088046,1.45,buy
1537797479,297641203,0.0088002,4.2619065,sell
1537797479,297641202,0.0088002,1.7376075,sell
1537797292,297640483,0.008799,1.75088257,sell
1537797288,297640459,0.0087991,1.75088,buy
1537797287,297640457,0.008795,10.0,buy
1537797074,297639568,0.0087903,0.37282448,sell
1537797074,297639567,0.0087903,0.22717552,sell
1537797074,297639566,0.0087903,0.2,sell
1537797074,297639565,0.0087903,0.2,sell
1537796765,297638693,0.0087999,0.85,buy
1537796705,297638609,0.0087999,1.7,buy
1537796609,297638331,0.0087993,0.97631948,buy
1537796571,297638280,0.0087884,1.29999333,sell
1537796571,297638279,0.0087884,0.2,sell
1537796571,297638278,0.0087998,0.00000667,sell
1537796354,297637669,0.0088007,69.90553515,buy
1537796354,297637668,0.0087999,15.0,buy
1537796156,297637042,0.0087999,0.2713,sell
1537796155,297637039,0.0088092,1.73266933,buy
1537796155,297637035,0.0087998,1.99999333,sell
1537796155,297637034,0.0087999,0.00000667,sell
1537796155,297637033,0.0088034,0.21775956,sell
1537796155,297637032,0.0088035,0.00000044,sell
1537796155,297637030,0.0088035,36.4541,sell
1537796155,297637028,0.0088034,10.0,sell
1537796153,297636999,0.008815,85.752,sell
1537796151,297636925,0.0088202,1.7326503,sell
1537796151,297636924,0.008821,0.0000097,sell
1537796149,297636861,0.008821,1.73866,sell
1537796149,297636841,0.0088251,4.0,sell
1537796129,297636599,0.008835,19.79104937,buy
1537796129,297636598,0.0088349,11.33401338,buy
1537796129,297636597,0.0088348,44.75510044,buy
1537796129,297636596,0.0088298,7.0,buy
1537796129,297636595,0.0088298,1.7386697,buy
1537796114,297636560,0.0088249,84.68596214,buy
1537796114,297636559,0.0088249,84.46079379,buy
1537796018,297636142,0.00882,4.0,sell
1537795949,297635963,0.008818,0.06545172,sell
1537795949,297635962,0.008818,0.2,sell
1537795748,297635455,0.0088207,0.66148373,sell
1537795748,297635454,0.0088207,0.33742457,sell
1537795657,297635133,0.0088288,60.0,sell
1537795530,297634792,0.0088346,0.0000048,sell
1537795529,297634790,0.0088346,21.41868,sell
1537795504,297634658,0.0088346,0.48768757,sell
1537795503,297634649,0.0088389,11.56837049,buy
1537795344,297633895,0.008826,1.74479,buy
1537795338,297633815,0.0088227,10.01,buy
1537795338,297633812,0.0088221,0.1999959,buy
1537795338,297633811,0.0088159,0.0000041,buy
1537795337,297633806,0.0088159,15.95849,buy
1537795334,297633729,0.0088157,0.71468831,sell
1537795334,297633728,0.0088158,0.28531169,sell
1537795199,297633295,0.008805,85.969,buy
1537795184,297633248,0.008805,0.65203205,buy
1537795124,297633081,0.008805,40.0,buy
1537795064,297632573,0.008802,1.43443639,sell
1537794647,297630834,0.0087943,2.467,sell
1537794584,297630659,0.0087908,0.30219817,sell
1537794584,297630658,0.008791,0.2,sell
1537794584,297630657,0.008791,0.30576306,sell
1537794584,297630656,0.0087921,1.82174784,sell
1537794584,297630655,0.0087921,0.62891959,sell
1537794584,297630654,0.0087921,0.90373118,sell
1537794584,297630653,0.0087921,0.2,sell
1537794584,297630652,0.0087921,0.20225406,sell
1537794584,297630651,0.0087921,0.4706891,sell
1537794584,297630650,0.0087921,0.91648447,sell
1537794584,297630649,0.0087921,0.98458498,sell
1537794584,297630648,0.0087947,0.34547391,sell
1537794584,297630647,0.0087948,0.33758783,sell
1537794584,297630646,0.008795,7.0,sell
1537794584,297630645,0.008795,0.21932149,sell
1537794448,297630302,0.008799,1.779,buy
1537794001,297627988,0.0087991,10.5,buy
1537793701,297626960,0.0088,59.99999109,buy
1537793701,297626959,0.0088,0.00000891,buy
1537793701,297626958,0.0087996,60.0,buy
1537793563,297626026,0.0087949,10.0,buy
1537793557,297626003,0.0087949,2.71,buy
1537793348,297625490,0.0087616,0.49326094,sell
1537793348,297625489,0.0087617,0.21772906,sell
1537793332,297625464,0.0087736,1.699,buy
1537793298,297625313,0.0087687,1.6717,buy
1537793293,297625271,0.0087687,1.6717,buy
1537793288,297625265,0.0087687,1.6717,buy
1537793228,297624855,0.0087742,4.14,buy
1537793228,297624854,0.0087742,4.0,buy
1537793217,297624739,0.0087733,41.01,sell
1537793217,297624738,0.0087733,10.0,sell
1537793216,297624733,0.0087733,125.08,sell
1537793216,297624725,0.0087663,121.65069391,sell
1537793216,297624724,0.0087664,2.27588067,sell
1537793216,297624721,0.008768,14.5247,sell
1537793215,297624720,0.0087721,250.0,sell
1537793215,297624719,0.0087732,115.86,sell
1537793215,297624703,0.0087732,10.24,sell
1537793215,297624700,0.0087754,0.2,sell
1537793214,297624687,0.0087851,22.71357454,sell
1537793214,297624686,0.0087872,0.00000546,sell
1537793213,297624683,0.0087872,249.99999454,sell
1537793213,297624682,0.0087908,0.00000546,sell
1537793213,297624679,0.0087908,1.73993,sell
1537793213,297624676,0.008792,11.35718,sell
1537793213,297624662,0.008795,85.68,sell
1537793212,297624644,0.0087993,0.95539217,sell
1537793212,297624643,0.0087994,6.70469457,sell
1537793212,297624642,0.0087994,0.40072705,sell
1537793212,297624641,0.0087999,0.81931331,sell
1537793212,297624640,0.0087999,0.2,sell
1537793212,297624639,0.0087999,0.92204075,sell
1537793212,297624638,0.0087999,0.2,sell
1537793212,297624637,0.0087999,0.2,sell
1537793212,297624636,0.0087999,0.6995793,sell
1537793212,297624635,0.0087999,0.51190276,sell
1537793212,297624634,0.0087999,1.58363573,sell
1537792948,297623415,0.0088,14.99999109,buy
1537792948,297623414,0.0087988,0.00000891,buy
1537792948,297623413,0.0087988,0.54577,buy
1537792947,297623409,0.0087981,1.2601,buy
1537792945,297623387,0.0087974,3.25618591,buy
1537792945,297623386,0.0087968,5.41291667,buy
1537792945,297623385,0.0087965,1.74581216,buy
1537792813,297622711,0.008793,1.389992,buy
1537792756,297622529,0.0087936,4.0,sell
1537792725,297622283,0.0087881,1.838,sell
1537792693,297622119,0.0087966,0.6,buy
1537792663,297621973,0.0087878,1.75745054,buy
1537792663,297621972,0.0087868,0.00000946,buy
1537792660,297621928,0.0087868,1.75746,buy
1537792658,297621867,0.0087849,1.3027,buy
1537792658,297621803,0.0087761,58.258,buy
1537792657,297621800,0.0087761,1.742,buy
1537792657,297621796,0.0087749,4.0,buy
1537792629,297621535,0.0087719,0.6,sell
1537792593,297621270,0.0087804,1.742,sell
1537792590,297621231,0.0087863,1.74227295,sell
1537792590,297621229,0.0087898,0.00000705,sell
1537792590,297621224,0.0087898,8.92363,sell
1537792589,297621221,0.00879,85.911,sell
1537792588,297621191,0.0087953,4.0,sell
1537792588,297621184,0.0087954,0.30270872,sell
1537792588,297621183,0.0087954,0.33060772,sell
1537792588,297621182,0.0087954,0.2,sell
1537792588,297621181,0.0087954,4.890564,sell
1537792588,297621180,0.0087954,0.47428485,sell
1537792588,297621179,0.0087954,4.9045692,sell
1537792588,297621178,0.0087954,0.2,sell
1537792588,297621177,0.0087954,1.20262918,sell
1537792588,297621176,0.0087954,0.39795633,sell
1537791974,297617964,0.0087703,1.298808,sell
1537791913,297617784,0.0087778,1.72617,sell
1537791911,297617781,0.0087779,1.72617418,buy
1537791899,297617752,0.0087884,0.33021854,buy
1537791779,297617188,0.0087724,1.75926394,buy
1537791770,297617049,0.0087701,3.783,buy
1537791768,297616968,0.0087701,0.885,buy
1537791768,297616956,0.0087657,0.6,buy
1537791768,297616955,0.0087657,0.949,buy
1537791767,297616935,0.0087657,0.699,buy
1537791766,297616928,0.0087597,9.05,buy
1537791766,297616926,0.0087597,27.69,buy
1537791765,297616910,0.0087597,10.0,buy
1537791765,297616900,0.0087597,10.66616088,buy
1537791765,297616898,0.0087596,0.00000912,buy
1537791765,297616892,0.0087596,111.03793,buy
1537791764,297616874,0.0087595,3.66079626,buy
1537791764,297616871,0.00875,0.0000101,buy
1537791764,297616863,0.00875,10.49485606,buy
1537791764,297616861,0.0087477,0.00000394,buy
1537791763,297616860,0.0087477,1.75926,buy
1537791762,297616813,0.0087476,1.74119501,buy
1537791762,297616812,0.008739,0.00000496,buy
1537791762,297616811,0.008739,1.38144,buy
1537791762,297616810,0.008735,86.845,buy
1537791760,297616731,0.0087327,1.95671212,buy
1537791760,297616730,0.0087315,0.00000788,buy
1537791760,297616728,0.0087315,1.75925606,buy
1537791760,297616727,0.0087314,0.00000394,buy
1537791759,297616714,0.0087314,1.75926,buy
1537791759,297616709,0.0087284,4.0,buy
1537791337,297615580,0.008725,1.82079111,sell
1537791337,297615579,0.0087301,0.04620889,sell
1537791335,297615570,0.0087301,1.697,sell
1537791335,297615565,0.008725,2.793,sell
1537791330,297615501,0.0087341,0.2,sell
1537791330,297615496,0.0087408,12.0,sell
1537791330,297615494,0.0087381,4.61760111,sell
1537791330,297615493,0.0087407,0.00000889,sell
1537791329,297615477,0.0087407,1.7432,sell
1537791329,297615467,0.0087417,0.2,sell
1537791329,297615464,0.0087499,4.0,sell
1537791329,297615463,0.0087499,12.0,sell
1537791165,297615065,0.00875,0.3609978,buy
1537791085,297614873,0.00875,0.53891683,buy
1537791074,297614814,0.00875,1.53985341,buy
1537790957,297614488,0.00875,1.04291315,buy
1537790948,297614459,0.00875,1.02245265,buy
1537790948,297614458,0.0087499,0.26356762,buy
1537790948,297614456,0.0087499,1.28602027,buy
1537790948,297614455,0.0087499,0.20066238,buy
1537790948,297614454,0.0087498,1.08535122,buy
1537790948,297614453,0.0087396,0.00000667,buy
1537790899,297614197,0.0087396,4.51291,buy
1537790814,297613829,0.0087396,0.9,buy
1537790794,297613674,0.0087385,1.75547,buy
1537790794,297613673,0.0087372,4.0,buy
1537790724,297613239,0.008715,0.6,sell
1537790699,297613028,0.0087335,4.0,sell
1537790657,297612759,0.0087089,0.2,sell
1537790656,297612758,0.008709,1.77144,buy
1537790656,297612756,0.008703,92.03336,buy
1537790654,297612743,0.0087051,1.77143528,buy
1537790654,297612742,0.0087028,0.00000472,buy
1537790654,297612741,0.0087028,46.01669,buy
1537790654,297612740,0.0087028,46.01666738,buy
1537790654,297612739,0.0087028,46.01668105,buy
1537790654,297612738,0.0087028,0.00001157,buy
1537790654,297612735,0.0087028,11.50813045,buy
1537790654,297612734,0.0087028,21.69810955,buy
1537790653,297612732,0.0087028,1.30758436,buy
1537790653,297612731,0.0087028,38.69241564,buy
1537790653,297612730,0.0087028,53.33036,buy
1537790653,297612722,0.0087028,5.899,buy
1537790652,297612717,0.0087,2.83338965,buy
1537790652,297612708,0.0086984,1.26837151,buy
1537790621,297612542,0.0087,15.9584941,buy
1537790547,297611931,0.0086676,2.0,sell
1537790541,297611893,0.0086815,1.18331287,buy
1537790539,297611890,0.0086815,10.0,sell
1537790539,297611889,0.0086815,3.994,sell
1537790539,297611888,0.0086815,2.51,sell
1537790539,297611885,0.0086815,3.696,sell
1537790538,297611881,0.0086815,0.61605855,sell
1537790538,297611880,0.0086824,5.41291667,sell
1537790537,297611876,0.0086847,42.1771,sell
1537790537,297611873,0.0086847,3.41899714,sell
1537790537,297611872,0.0086869,0.00000286,sell
1537790537,297611871,0.0086869,0.31001,sell
1537790536,297611864,0.0086916,1.18331287,sell
1537790536,297611863,0.0086918,0.2,sell
1537790536,297611862,0.0087,0.00000327,sell
1537790528,297611844,0.0087,14.2,sell
1537790498,297611743,0.0087,0.59999673,sell
1537790498,297611742,0.0087069,0.00000327,sell
1537790450,297611528,0.0087069,0.33771,sell
1537790161,297610170,0.008725,87.044,sell
1537790161,297610169,0.0087278,0.00000196,sell
1537790161,297610167,0.0087278,1.75287,sell
1537790082,297609497,0.0087535,0.83,buy
1537790081,297609488,0.0087501,0.22431874,buy
1537790081,297609486,0.0087501,0.50968126,buy
1537790081,297609481,0.0087501,0.441,buy
1537790081,297609480,0.0087501,0.825,buy
1537790076,297609430,0.00873,56.47811798,buy
1537790076,297609425,0.008725,0.80339546,buy
1537790076,297609424,0.008725,10.01954428,buy
1537790076,297609423,0.008725,20.0,buy
1537790075,297609401,0.0087249,1.77568126,sell
1537790075,297609399,0.008725,8.225,buy
1537790074,297609388,0.008725,34.35,buy
1537790073,297609383,0.008725,13.60406026,buy
1537790073,297609382,0.0087199,0.00068126,buy
1537790071,297609346,0.0087199,1.775,buy
1537790035,297609056,0.008715,3.654,buy
1537789954,297608522,0.0087008,0.2,buy
1537789953,297608480,0.0087008,3.71114611,buy
1537789953,297608476,0.0087008,2.42,buy
1537789952,297608473,0.0087008,6.61515744,buy
1537789950,297608458,0.0087008,0.37407,buy
1537789948,297608448,0.0087008,2.89803122,buy
1537789945,297608429,0.0087008,4.65737624,buy
1537789945,297608427,0.0087008,0.37407,buy
1537789944,297608421,0.0087008,7.78,buy
1537789943,297608418,0.0087008,10.07,buy
1537789943,297608417,0.0087,0.2,sell
1537789899,297607773,0.0087161,1.54793747,buy
1537789884,297607722,0.0087244,0.52279374,sell
1537789884,297607721,0.0087245,0.00000626,sell
1537789883,297607720,0.0087245,0.32230872,sell
1537789883,297607719,0.0087253,0.00000128,sell
1537789883,297607714,0.0087253,0.48967,sell
1537789883,297607712,0.0087253,1.48409313,sell
1537789882,297607709,0.0087253,3.67623559,sell
1537789660,297606764,0.0087396,0.00000667,sell
1537789659,297606750,0.0087396,5.41291,sell
1537789656,297606741,0.0087406,0.2,sell
1537789655,297606737,0.00875,15.0,sell
1537789544,297606502,0.0087554,0.45116619,buy
1537789544,297606501,0.0087554,0.87959029,buy
1537789506,297606411,0.008756,3.65134041,buy
1537789504,297606402,0.0087668,0.00001092,sell
1537789504,297606401,0.008767,0.00000546,sell
1537789504,297606400,0.00877,86.413,sell
1537789503,297606380,0.008767,1.75614,sell
1537789503,297606375,0.0087668,1.75613454,sell
1537789503,297606374,0.0087669,0.00000546,sell
1537789502,297606372,0.0087669,1.75614,sell
1537789502,297606369,0.008767,0.858,sell
1537789502,297606364,0.0087757,2.682,sell
1537789502,297606355,0.0087757,1.31762185,sell
1537789502,297606354,0.0087762,0.2,sell
1537789502,297606353,0.0087765,0.44900204,sell
1537789502,297606352,0.0087765,2.05922833,sell
1537789501,297606351,0.0087766,12.0,sell
1537789462,297606129,0.0087708,1.77,buy
1537789460,297606085,0.0087599,1.77,buy
1537789354,297605565,0.0087511,0.19999737,sell
1537789354,297605564,0.0087511,0.2,sell
1537789354,297605563,0.0087511,0.2,sell
1537789354,297605562,0.0087511,0.67129263,sell
1537789125,297604312,0.0087585,5.00575576,buy
1537788974,297604047,0.0087511,0.03806909,sell
1537788974,297604046,0.0087511,0.2,sell
1537788974,297604045,0.0087511,1.14260808,sell
1537788974,297604044,0.0087512,0.39502538,sell
1537788974,297604043,0.0087514,0.63771773,sell
1537788828,297603733,0.0087733,0.30266989,buy
1537788824,297603711,0.0087845,0.30038135,sell
1537788824,297603710,0.0087846,0.00000865,sell
1537788823,297603708,0.0087846,0.30039,sell
1537788823,297603704,0.00879,80.4232,sell
1537788823,297603699,0.00879,4.3528,sell
1537788823,297603696,0.00879,1.381,sell
1537788668,297603165,0.008789,1.988,sell
1537788663,297603153,0.0087997,0.5,buy
1537788662,297603150,0.0087999,0.425,buy
1537788662,297603149,0.0087999,0.456,buy
1537788662,297603148,0.0087999,1.883,buy
1537788662,297603147,0.0087999,2.41,buy
1537788662,297603146,0.0087999,0.4,buy
1537788662,297603145,0.0087999,0.524,buy
1537788662,297603144,0.0087999,0.404,buy
1537788662,297603143,0.0087999,0.551,buy
1537788661,297603140,0.0087999,1.741,buy
1537788661,297603139,0.0087999,0.53877214,buy
1537788661,297603138,0.0087958,1.98022786,buy
1537788660,297603134,0.0087958,0.3,buy
1537788660,297603132,0.0087927,1.38195333,buy
1537788660,297603130,0.0087951,2.3607649,buy
1537788660,297603129,0.0087927,0.6242351,buy
1537788660,297603128,0.0087927,1.149,buy
1537788657,297603116,0.0087928,2.55215462,buy
1537788657,297603115,0.0087927,0.57084538,buy
1537788657,297603114,0.0087928,1.116,buy
1537788657,297603107,0.0087929,3.627,buy
1537788657,297603106,0.0087929,0.691,buy
1537788657,297603104,0.0087929,2.83699233,buy
1537788657,297603102,0.008781,0.00000767,buy
1537788656,297603100,0.008781,2.31352,buy
1537788656,297603099,0.0087806,32.83312919,buy
1537788656,297603097,0.0087778,11.42857143,buy
1537788656,297603096,0.0087777,162.0,buy
1537788655,297603089,0.0087725,9.02,buy
1537788654,297603055,0.0087606,0.00000204,buy
1537788654,297603054,0.0087606,1.78039,buy
1537788654,297603050,0.008758,41.0,buy
1537788653,297603046,0.008755,86.581,buy
1537788653,297603042,0.008752,4.0,buy
1537788646,297602900,0.0087501,3.793,sell
1537788439,297601587,0.008759,0.2,sell
1537788434,297601529,0.0087664,4.0,sell
1537788434,297601528,0.0087664,0.32587268,sell
1537788434,297601519,0.0087664,0.68605597,sell
1537788433,297601512,0.0087735,5.98496019,buy
1537788433,297601511,0.0087735,2.17856243,buy
